prop_id,srch_destination_id,time_idx,srch_length_of_stay,srch_room_count,srch_saturday_night_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,prop_review_score,prop_starrating,random_bool,position,price_usd,promotion_flag,gross_bookings_usd,booking_bool,click_bool,comp_rate,comp_inv
87154,13870,154,2,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,10,1.427716926,1,-0.131147362,0,0,-1,0
87154,13870,155,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,27,0.744108964,1,-0.131147362,0,0,-1,0
87154,13870,156,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,31,1.232400365,1,-0.131147362,0,0,1,0
87154,13870,157,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,22,1.232400365,1,-0.131147362,0,0,1,0
87154,13870,158,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,30,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,159,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,37,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,160,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,13,1.427716926,1,-0.131147362,0,0,1,0
87154,13870,161,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,29,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,162,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,35,0.659341577,0,-0.131147362,0,0,0,0
87154,13870,163,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,27,0.744108964,1,-0.131147362,0,0,-1,0
87154,13870,164,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,25,1.232400365,1,-0.131147362,0,0,1,0
87154,13870,165,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,28,0.451134124,1,-0.131147362,0,0,-1,0
87154,13870,166,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,3,0.451134124,1,-0.131147362,0,0,-1,0
87154,13870,167,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,16,0.548792404,1,-0.131147362,0,0,0,0
87154,13870,168,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,38,0.353475844,1,-0.131147362,0,0,0,0
87154,13870,169,3,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,19,-0.134815557,1,5.232304151,1,1,0,0
87154,13870,170,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,27,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,171,3,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,8,1.037083805,0,-0.131147362,0,0,0,0
87154,13870,172,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,19,-0.330132118,1,-0.131147362,0,0,0,0
87154,13870,173,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,24,0.724577308,1,-0.131147362,0,0,0,0
87154,13870,174,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,28,0.841767245,0,-0.131147362,0,0,0,0
87154,13870,175,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,27,-0.232473838,1,-0.131147362,0,0,0,0
87154,13870,176,6,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,29,0.581605586,1,-0.131147362,0,0,-1,0
87154,13870,177,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,7,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,178,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,28,0.646450684,1,-0.131147362,0,0,-1,0
87154,13870,179,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,30,0.646450684,0,-0.131147362,0,0,0,0
87154,13870,180,4,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,35,0.634145741,1,-0.131147362,0,0,0,0
87154,13870,181,6,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,30,0.841767245,0,-0.131147362,0,1,0,0
87154,13870,182,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,19,-0.912370784,1,-0.131147362,0,0,0,0
87154,13870,183,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,6,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,184,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,31,0.451134124,1,-0.131147362,0,0,-1,0
87154,13870,185,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,16,-0.916081799,1,1.070453755,1,1,0,0
87154,13870,186,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,16,-0.66217027,1,-0.131147362,0,0,0,0
87154,13870,187,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,21,-0.720765238,1,-0.131147362,0,0,0,0
87154,13870,188,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,37,0.64840385,1,-0.131147362,0,0,0,0
87154,13870,189,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,12,-0.720765238,1,-0.131147362,0,0,0,0
87154,13870,190,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,25,1.271463677,1,-0.131147362,0,0,0,0
87154,13870,191,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,15,-0.330132118,1,-0.131147362,0,0,0,0
87154,13870,192,2,4,0,0.646298628,0.236305719,0.622456941,3.5,3,0,22,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,193,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,1,0.663052592,1,-0.131147362,0,0,0,0
87154,13870,194,2,2,0,0.646298628,0.236305719,0.622456941,3.5,3,1,9,0.653677397,1,-0.131147362,0,1,0,0
87154,13870,195,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,24,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,196,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,2,0.465782866,1,-0.131147362,0,0,0,0
87154,13870,197,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,8,0.353475844,1,-0.131147362,0,0,0,0
87154,13870,198,5,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,33,0.538635943,1,-0.131147362,0,0,0,0
87154,13870,199,7,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,13,-0.095947562,1,-0.131147362,0,0,0,0
87154,13870,200,4,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,9,-0.076025273,1,-0.131147362,0,0,0,0
87154,13870,201,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,12,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,202,5,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,13,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,203,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,8,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,204,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,33,0.314412532,1,-0.131147362,0,0,0,0
87154,13870,205,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,12,-0.703382065,1,-0.131147362,0,0,-1,0
87154,13870,206,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,6,-0.916081799,1,-0.131147362,0,0,0,0
87154,13870,207,7,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,10,0.502502379,1,-0.131147362,0,0,-1,0
87154,13870,208,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,33,-0.330132118,1,-0.131147362,0,0,0,0
87154,13870,209,5,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,26,0.42125069,1,-0.131147362,0,0,0,0
87154,13870,210,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,21,-0.857486831,1,-0.131147362,0,0,0,0
87154,13870,211,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,8,-0.857486831,1,-0.131147362,0,0,0,0
87154,13870,212,1,2,0,0.646298628,0.236305719,0.616908133,3.5,3,0,7,-0.857486831,1,-0.131147362,0,0,0,0
87154,13870,213,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,11,2.54102132,1,-0.131147362,0,0,-1,0
87154,13870,214,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,26,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,215,2,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,1,0.773797082,1,-0.131147362,0,0,0,0
87154,13870,216,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,13,-0.916081799,1,-0.131147362,0,0,0,0
87154,13870,217,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,26,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,218,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,4,-0.720765238,1,-0.131147362,0,0,0,0
87154,13870,219,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,25,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,220,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.835517115,1,-0.131147362,0,0,0,0
87154,13870,221,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,26,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,222,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,29,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,223,6,2,0,0.646298628,0.236305719,0.616908133,3.5,3,0,31,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,224,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,36,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,225,1,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,19,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,226,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,4,0.900362213,1,-0.131147362,0,0,-1,0
87154,13870,227,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,9,-0.310600462,1,-0.131147362,0,0,0,0
87154,13870,228,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,7,-0.842838089,1,-0.131147362,0,0,-1,0
87154,13870,229,4,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,12,0.587855716,1,-0.131147362,0,0,0,0
87154,13870,230,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,38,0.841767245,0,-0.131147362,0,0,-1,0
87154,13870,231,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,20,0.412070812,1,-0.131147362,0,0,0,0
87154,13870,232,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,2,0.412070812,1,-0.131147362,0,0,0,0
87154,13870,233,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,16,0.412070812,1,-0.131147362,0,0,-1,0
87154,13870,234,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.93005033,1,-0.131147362,0,0,-1,0
87154,13870,235,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,25,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,236,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,10,-0.712952576,1,-0.131147362,0,0,1,0
87154,13870,237,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,2,0.216754251,1,-0.131147362,0,0,-1,0
87154,13870,238,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,22,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,239,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,20,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,240,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,8,-0.720765238,1,-0.131147362,0,0,0,0
87154,13870,241,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,242,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,25,1.036302539,1,-0.131147362,0,0,0,0
87154,13870,243,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,27,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,244,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,13,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,245,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,34,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,246,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,30,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,247,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,19,0.839228129,1,-0.131147362,0,0,0,0
87154,13870,248,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,15,0.587855716,1,-0.131147362,0,0,0,0
87154,13870,249,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,22,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,250,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,14,0.236285907,1,-0.131147362,0,0,0,0
87154,13870,251,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,18,0.40933638,1,-0.131147362,0,0,0,0
87154,13870,252,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,26,0.40933638,1,-0.131147362,0,0,0,0
87154,13870,253,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,14,-0.310600462,1,-0.131147362,0,0,0,1
87154,13870,254,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,21,0.783172276,1,-0.131147362,0,0,1,0
87154,13870,255,6,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,19,0.783172276,1,-0.131147362,0,0,-1,0
87154,13870,256,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,26,0.236285907,1,-0.131147362,0,0,1,0
87154,13870,257,3,4,0,0.646298628,0.236305719,0.616908133,3.5,3,0,26,0.412070812,1,-0.131147362,0,0,0,0
87154,13870,258,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,29,0.783172276,1,-0.131147362,0,0,1,0
87154,13870,259,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,29,0.236285907,1,-0.131147362,0,0,1,0
87154,13870,260,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,19,0.138627627,1,-0.131147362,0,0,1,0
87154,13870,261,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,25,0.587855716,1,-0.131147362,0,0,1,0
87154,13870,262,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,28,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,263,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,16,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,264,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,19,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,265,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,18,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,266,5,1,0,0.646298628,0.236305719,0.616908133,3.5,3,1,33,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,267,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,13,-0.544980334,1,-0.131147362,0,0,0,0
87154,13870,268,2,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,6,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,269,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,30,0.001906035,1,-0.131147362,0,0,0,0
87154,13870,270,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.826337236,1,-0.131147362,0,0,-1,0
87154,13870,271,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,272,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,12,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,273,5,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,1,0.646060051,1,-0.131147362,0,0,0,0
87154,13870,274,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.661099426,1,-0.131147362,0,0,0,0
87154,13870,275,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,276,5,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,21,0.631020676,1,-0.131147362,0,0,0,0
87154,13870,277,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,12,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,278,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,15,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,279,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,30,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,280,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,30,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,281,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,37,0.815204192,1,-0.131147362,0,0,-1,0
87154,13870,282,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,283,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,1,0.639809921,1,-0.131147362,0,0,0,0
87154,13870,284,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,1,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,285,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,286,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,24,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,287,7,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,288,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,19,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,289,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,290,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,291,4,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,27,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,292,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,293,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,1,0.811297861,1,-0.131147362,0,0,0,0
87154,13870,294,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,1,24,0.783172276,1,-0.131147362,0,0,1,0
87154,13870,295,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,28,0.560902031,1,-0.131147362,0,0,0,0
87154,13870,296,7,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,31,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,297,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,13,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,298,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,18,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,299,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,24,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,300,3,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,32,0.548792404,1,-0.131147362,0,0,0,0
87154,13870,301,1,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,27,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,302,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,26,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,303,1,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,29,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,304,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,13,-0.330132118,1,-0.131147362,0,0,0,0
87154,13870,305,3,2,1,0.646298628,0.236305719,0.616908133,3.5,3,0,4,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,306,1,2,0,0.646298628,0.236305719,0.616908133,3.5,3,0,9,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,307,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,18,-0.525448678,1,-0.131147362,0,0,0,0
87154,13870,308,5,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,13,0.832001417,1,-0.131147362,0,0,0,0
87154,13870,309,1,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,14,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,310,2,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,21,1.037083805,1,-0.131147362,0,0,-1,0
87154,13870,311,2,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,12,-0.330132118,1,-0.131147362,0,0,0,0
87154,13870,312,2,2,0,0.646298628,0.236305719,0.616908133,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,313,4,1,0,0.646298628,0.236305719,0.616908133,3.5,3,0,28,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,314,3,1,1,0.646298628,0.236305719,0.616908133,3.5,3,0,22,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,315,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,21,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,316,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,8,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,317,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,2,0.438633864,1,-0.131147362,0,0,0,0
87154,13870,318,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,16,1.037083805,1,-0.131147362,0,0,-1,0
87154,13870,319,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,18,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,320,4,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,30,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,321,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,14,0.060501003,1,-0.131147362,0,0,0,0
87154,13870,322,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,323,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,18,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,324,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,21,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,325,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,9,0.651138282,1,-0.131147362,0,0,0,0
87154,13870,326,3,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,16,0.783172276,1,-0.131147362,0,0,1,0
87154,13870,327,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,18,1.037083805,1,-0.131147362,0,0,-1,0
87154,13870,328,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,33,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,329,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,26,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,330,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,12,0.255817563,1,-0.131147362,0,0,0,0
87154,13870,331,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,27,0.822235588,1,-0.131147362,0,0,-1,0
87154,13870,332,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,24,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,333,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,29,0.654263347,1,-0.131147362,0,0,0,0
87154,13870,334,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,13,1.037083805,1,-0.131147362,0,0,-1,0
87154,13870,335,1,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,20,-0.134815557,1,-0.131147362,0,0,0,0
87154,13870,336,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,24,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,337,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,18,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,338,2,2,1,0.646298628,0.236305719,0.622456941,3.5,3,0,24,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,339,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,38,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,340,4,3,0,0.646298628,0.236305719,0.622456941,3.5,3,0,13,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,341,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,15,1.037083805,1,-0.131147362,0,0,-1,1
87154,13870,342,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,8,0.828485718,1,-0.131147362,0,0,-1,0
87154,13870,343,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,2,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,344,8,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,13,0.783172276,1,-0.131147362,0,0,0,0
87154,13870,345,2,1,0,0.646298628,0.236305719,0.622456941,3.5,3,1,27,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,346,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,21,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,347,3,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,36,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,348,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,2,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,349,3,1,1,0.646298628,0.236305719,0.622456941,3.5,3,1,3,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,350,3,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,19,1.232400365,1,-0.131147362,0,0,0,0
87154,13870,351,5,1,0,0.646298628,0.236305719,0.622456941,3.5,3,0,16,0.490197436,1,-0.131147362,0,0,0,0
87154,13870,352,1,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,20,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,353,4,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,2,1.035911906,1,-0.131147362,0,0,0,0
87154,13870,354,2,1,1,0.646298628,0.236305719,0.622456941,3.5,3,0,29,0.646450684,1,-0.131147362,0,0,-1,0
87154,13870,355,2,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,2,1.041380769,1,-0.131147362,0,0,0,0
87154,13870,356,1,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,15,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,357,2,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,2,0.651333598,1,-0.131147362,0,0,0,0
87154,13870,358,9,1,0,0.646298628,0.236305719,0.628005748,3.5,3,1,4,0.655044613,1,-0.131147362,0,0,0,0
87154,13870,359,7,1,0,0.646298628,0.236305719,0.628005748,3.5,3,0,29,0.673404369,1,-0.131147362,0,0,0,0
87154,13870,360,4,1,0,0.646298628,0.236305719,0.628005748,3.5,3,1,21,0.822235588,1,-0.131147362,0,0,0,0
87154,13870,361,2,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,2,0.646450684,1,-0.131147362,0,0,0,0
87154,13870,362,5,1,0,0.646298628,0.236305719,0.628005748,3.5,3,0,3,0.638638022,1,-0.131147362,0,0,-1,0
87154,13870,363,2,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,20,1.037083805,1,-0.131147362,0,0,0,0
87154,13870,364,3,1,0,0.646298628,0.236305719,0.628005748,3.5,3,0,25,0.451134124,1,-0.131147362,0,0,0,0
87154,13870,365,2,1,1,0.646298628,0.236305719,0.628005748,3.5,3,0,29,0.646450684,1,-0.131147362,0,0,0,0
